,page_link,product_name,item_no,description,style,material,type_class,color,rating
120,https://www.overstock.com/Home-Garden/ProLounger-Dark-Grey-Tufted-Velvet-3-Seat-Recliner-Sofa/23463782/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1121,ProLounger Dark Grey Tufted Velvet 3 Seat Recliner Sofa,28978869,"Update your home with this comfortable ProLounger modular sofa that is covered in a plush dark grey fabric. The three piece sofa recliner includes a left and right reclining arm seat and an armless center reclining seat that secure together through a button and slot connection on the frames so they will not slip apart. The recliner sofa features easy to open and reach handles for reclining on each end and a parachute cord to recline the middle seat. This comfortable sofa is perfect for long-term sitting, TV viewing and relaxed reclining in theater, media and living rooms.","Modern & Contemporary, Transitional","Polyester, Velvet","Recliner, Sets, Sofa",Grey,0.0
121,https://www.overstock.com/Home-Garden/Aurelle-Home-Velvet-Blue-Meredith-Chaise-Sofa/11370745/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1122,Aurelle Home Velvet Blue Meredith Chaise Sofa,18340613,"This Chaise is finely detailed with hand-applied silver nail heads, deep diamond tufting and a gorgeous blue velvet upholstery.","Bohemian & Eclectic, Mediterranean, Modern & Contemporary","Cotton, Pine, Polyester",Sofa,Blue,5.0
122,https://www.overstock.com/Home-Garden/Simon-Li-Hemer-Top-Grain-Leather-Sofa/23566133/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1123,Simon Li Hemer Top Grain Leather Sofa,29069609,This traditional hand-wiped leather sofa from Simon Li is just what any room needs for style and elegance. Made from top grain leather and engineered wood.,Traditional,"Leather, Wood",Sofa,Brown,0.0
123,https://www.overstock.com/Home-Garden/Tufted-Leather-Sofa-Black-CHESTERFIELD/18824230/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1124,Tufted Leather Sofa - Black CHESTERFIELD,24888889,"A beautiful sofa in black featuring classic Chesterfield design and exceptional craftsmanship. Thick foam seat cushions ensure your comfortable rest while solid frames provide the sofas durability for years to come.  Made from genuine cowhide leather on all seating surfaces including back and armrests, while high-grade synthetic leather covers the sides, bottom, and backside. The timeless design, tufted back and sides, and elegant scroll arms ensure that the sofa will be a beautiful centerpiece in your living room or office.  ",Glam,Leather,Sofa,Black,1.0
124,https://www.overstock.com/Home-Garden/Furniture-of-America-Clemmy-Brown-Top-Grain-Leather-Match-Reclining-Sofa/17351253/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1125,Furniture of America Clemmy Brown Top Grain Leather Match Reclining Sofa,23594550,"Stylize your living room or furnish your man cave with the ultimate reclining top grain leather match sofa. The rich brown hues, classic nailhead trim, and foam-filled padding create a plush seating experience with luxurious appeal.",Transitional,"Foam, Leather, Metal","Recliner, Sofa",Brown,0.0
125,https://www.overstock.com/Home-Garden/Furniture-of-America-Pana-Transitional-Brown-Chenille-Sofa/11489680/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1126,Furniture of America Pana Transitional Brown Chenille Sofa,18443011,Rest easy upon this relaxing brown chenille upholstered sofa each night. The smooth fabric is wrapped tightly around the wood framework while adorned with shined nailhead trim that accentuates the structured rolled arms.,"Casual, Modern & Contemporary, Transitional","Fabric, Foam, Metal",Sofa,Brown,0.0
126,https://www.overstock.com/Home-Garden/Grace-Brown-Bonded-Leather-Chesterfield-Sofa/10763457/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1127,Grace Brown Bonded Leather Chesterfield Sofa,17815657,"Give your home a fresh look with this classic styled sofa. This sofa set features brown finished legs and bonded leather for a stylish look as well as removable seat cushions for convenience. Fashionably designed, this sofa set has rolled and tufted arms with a tufted back. High-density foam seat cushions provide comfort that will last.",Modern & Contemporary,"Bonded Leather, Foam, Wood",Sofa,Brown,0.0
127,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Blackwood-Taupe-Sofa/13517030/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1128,Signature Design by Ashley Blackwood Taupe Sofa,20199416,"Blackwood sofa gives stately elegance a sense of newfound flair. Its richly detailed exposed frame and scrolled, rolled arms are hallmarks of traditional stylewhile the indulgently soft and light linen-weave upholstery is a refreshing twist. The result is a decidedly classic look with the modern comfort and ease you crave. Frame constructions have been rigorously tested to simulate the home and transportation environments for improved durability. Corners are glued, blocked and stapled. Seats and back spring rails are cut from 7/8"" hardwood. Stripes and patterns are match cut. All fabrics are pre-approved for wearability and durability against AHFA standards. Cushion cores are constructed of low melt fiber wrapped over high quality foam.",Modern & Contemporary,Polyester,Sofa,Tan,0.0
128,https://www.overstock.com/Home-Garden/Baron-Mid-Century-Upholstered-Stationary-Living-Room-Sofa/23136412/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1129,Baron Mid Century Upholstered Stationary Living Room Sofa,28683308,"Attractive and fashion forward. This mid-century modern sofa is perfect for any contemporary or creative setting. The canonical legs, key arms, oversized 2 seat cushions, and design accented back cushion is the focal point of the room. This stationary sofa wrapped in a velvety like fabric will go well in any living room, bedroom, office or lobby. Be the first to make a staement and showoff your new sophisticated taste of style.",Mid-Century Modern,Velvet,Sofa,"Green, Grey",0.0
129,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Brando-Platinum-Sofa/21879667/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1130,Simmons Upholstery Brando Platinum Sofa,27571090,"Simmons Upholstery brings you tremendous value in the Brando Platinum collection. The frame is constructed of solid hardwood. The back cushions are attached. The seat cushions are detached and feature sinuous wire springs and high-density foam providing exceptional comfort and shape retention. The fabric is 100 percent polyester; presents soft chenille base cloth with textured weave. Four coordinating accent pillows are included. Casual flared roll arm with boxed and welted seat cushions. Each sofa is made to order, with precise attention to detail and quality. Proudly made in the U.S.A., Simmons Upholstery & Casegoods is a brand you can trust.",Transitional,"Plastic, Polyester, Wood",Sofa,Off-White,0.0
130,https://www.overstock.com/Home-Garden/Simmons-Upholstery-Bellamy-Slate-Sofa/22635201/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1131,Simmons Upholstery Bellamy Slate Sofa,28244188,This Simmons Upholstery Bellamy slate sofa with Beauty Rest pocket coil seating featuring a transitional rolled arm and accented with toss pillows with a decorative design. This sofa is covered in a soft chenille fabric.,"Casual, Modern & Contemporary","Fabric, Foam, Wood",Sofa,Grey,0.0
131,https://www.overstock.com/Home-Garden/Tufted-Design-Convertible-Sofa-Bed-with-Wood-Legs/13210339/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1132,Tufted Design Convertible Sofa Bed with Wood Legs,19929584,Add a touch of modern design with this tufted design sofa bed. Constructed with a sturdy wood frame for stability and heavy use and a spring base for comfort and durability. Designed with a tufted back and seat for a decorative and elegant touch. Upholstered in plush teal velvet with high density foam for supreme comfort and style. Adding to the charm of this sofa bed is the solid wood legs in a brown finish. This sofa bed adds a sophisticated style and is perfect for a smaller living room or guest bedroom. ,Mid-Century Modern,"Foam, Velvet, Wood","Futon Chair, Futon Set, Sofa","Blue, Brown",0.0
132,https://www.overstock.com/Home-Garden/Signature-Design-by-Ashley-Julson-Contemporary-Dune-Sofa/10356191/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1133,"Signature Design by Ashley, Julson Contemporary Dune Sofa",17464543,"Between the contemporary design and sumptuous comfort, it's easy to fall in love with the Julson sofa. Divided bustle design and puckered stitching meld support and style, while soft velvety upholstery simply delights the senses. Thick pillow top armrests take decadence over the top.",Modern & Contemporary,"Fabric, Foam, Polyester, Wood",Sofa,"Burgundy, Tan",4.5
133,https://www.overstock.com/Home-Garden/Classic-and-Traditional-Ultra-Comfortable-Velvet-Fabric-Sofa-Couch/18092753/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1134,Classic and Traditional Ultra Comfortable Velvet Fabric Sofa Couch,24250964,"You will love this classic and traditional style 3 seater velvet fabric sofa. Upholstered in hand picked velvet fabric with loose back cushions in the same fabric. This comfy couch is perfect for living room, family room, or as an accent sofa in a large master bedroom. Available in various colors to best fit your living room decor. This couch requires some assembly, all hardware and instructions included.",Modern & Contemporary,Velvet,Sofa,"Blue, Grey",0.0
134,https://www.overstock.com/Home-Garden/LYKE-Home-Fuscia-Polyblend-armless-loveseat/20729131/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1135,LYKE Home Fuscia Polyblend armless loveseat,26554783,"Perfect for rooms with space constraints such as apartments and studios, this armless loveseat from LYKE Home is a chic and stylish way to update and enhance the look of your seating area. Available in several color options in a lovely poly-blend fabric, this armless loveseat is a fun and effortless way to coordinate with existing room décor and style choices. Bursting with color, this seating is sure to become an eye-catching focal point or a wonderful accent piece wherever it is placed. Loveseat design makes maximal use of smaller room entrances and dimensions with its versatile KD removable back feature, which makes room placement a breeze. Additional elements include tufted back cushions, tapered legs, comfy seats and matching accent pillows, which together add to the charming look and relaxing feel of this seating. Quality craftsmanship and attention to detail ensures durability and long-lasting wear. Visually appealing and comfortable in equal measure, this armless loveseat will be a wonderful addition for your home and will give you years of comfortable seating. ARMLESS LOVESEAT ONLY",Modern & Contemporary,Poly Synthetic Fiber,Sofa,Pink,0.0
135,https://www.overstock.com/Home-Garden/Singular-Sofa/10109456/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1136,Singular Sofa,17249503,"With clean lines and sleek chrome, the Singular series is a sexy piece for your home. The Singular has a 100-percent chrome frame wrapped in a plush leatherette that comes in three colors: black, white and terracotta.",Square Arms,Faux Leather,Sofa,"Black, Orange, White",0.0
136,https://www.overstock.com/Home-Garden/Copper-Grove-Kinglake-Mid-century-Air-Leather-Fabric-Sofa/22580894/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1137,Copper Grove Kinglake Mid-century Air Leather Fabric Sofa,22580894,"This Mid-century leather fabric sofa collection enhances any living room with its comfortable seating and luxurious appearance. This air leather fabric sofa's plush foam cushions are covered in fine leather Fabric that is finished in a rich tan color that brings out look like the leather's natural beauty. The piece's horizontally focused style is ideal for mid-century modern decor, but it fits well in traditional rooms too thanks to its classic leather look.",Mid-Century Modern,Fabric,Sofa,"Brown, Grey",1.5
137,https://www.overstock.com/Home-Garden/Signature-Designs-by-Ashley-Rotation-Smoke-Reclining-Power-Sofa/10053332/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1138,Signature Designs by Ashley Rotation Smoke Reclining Power Sofa,17197201,"Signature designs by Ashley brings us this lovely seating arrangement. Featuring frame constructions that have been rigorously tested to simulate the home and transportation environments for improved durability. The corners are glued, blocked and stapled. The stripes and patterns are match cut. All fabrics are pre-approved for wearability and durability against AHFA standards. The cushion cores are constructed of low melt fiber wrapped over high quality foam. Features metal drop-in unitized seat box for strength and durability. All metal construction extends to the floor for strength and durability. Finally, the reclining mechanism features infinite positions for comfortable seating for years to come.",Modern & Contemporary,Polyester,Sofa,Grey,0.0
138,https://www.overstock.com/Home-Garden/Chic-Home-Berry-Velvet-Round-Acrylic-Feet-Sofa-Blue/14428138/product.html?refccid=3CBA7HSFBAPYHFSN5HI22OS77I&searchidx=1139,"Chic Home Berry Velvet Round Acrylic Feet Sofa, Blue",20994629,"Chic Home black velvet sofa exudes an elegant sophistication in your home or office. Curl up with a good book, or take a quick load off your feet. This stylish sofa features rich hued buttery soft velvet, button tufting with contrasting silver nail head trim beautifully crafted sloped arms, high density foam padding, and sculpted round acrylic feet to provide comfort without sacrificing style.","Glam, Traditional, Transitional","Acrylic, Velvet",Sofa,"Blue, Clear, Silver",5.0
